group,phase,mean_ms,median_ms,p90_ms,p95_ms,max_ms
cpu_baseline,decoded_image_to_threshold_ms,43.7736095290403,41.32817219942808,46.83732911944389,47.05759435892105,123.3163857832551
cpu_baseline,preprocess_total_ms,15.812726965060039,13.585101813077927,18.556189350783825,18.840077705681324,94.5412078872323
cpu_baseline,tensor_to_threshold_ms,27.96088256398026,27.818883769214153,28.32310702651739,28.37649043649435,46.928610652685165
cpu_baseline,cpu_resize_ms,14.424118798758302,12.545565143227577,17.491956800222397,17.621782422065735,29.532953165471554
cpu_baseline,cpu_crop_ms,0.06796953705500583,0.06335508078336716,0.0806489959359169,0.08352305740118027,0.12429431080818176
cpu_baseline,cpu_to_tensor_ms,0.9018578699656895,0.4928233101963997,0.8375944569706916,1.348775066435335,76.40534732490778
cpu_baseline,cpu_normalize_ms,0.22742531205318411,0.2037668600678444,0.2479318529367447,0.257120281457901,3.7121931090950966
cpu_baseline,h2d_copy_ms,0.19135544722785755,0.19194558262825012,0.20929072052240372,0.2119181677699089,0.4212595522403717
cpu_baseline,pil_to_tensor_cpu_ms,0.0,0.0,0.0,0.0,0.0
cpu_baseline,raw_h2d_copy_ms,0.0,0.0,0.0,0.0,0.0
cpu_baseline,gpu_cast_scale_ms,0.0,0.0,0.0,0.0,0.0
cpu_baseline,gpu_resize_ms,0.0,0.0,0.0,0.0,0.0
cpu_baseline,gpu_center_crop_ms,0.0,0.0,0.0,0.0,0.0
cpu_baseline,gpu_normalize_ms,0.0,0.0,0.0,0.0,0.0
cpu_baseline,encoder_ms,17.980736995838125,17.955576069653034,18.10874678194523,18.164698779582977,21.090079098939896
cpu_baseline,adp_reference_match_ms,0.49813427791303516,0.46071410179138184,0.5522327497601509,0.5709536373615264,0.7231282070279121
cpu_baseline,residual_ms,0.05372723146360748,0.05165114998817444,0.05723591893911362,0.058659352362155914,0.07209647446870804
cpu_baseline,projector_ms,7.397667280569369,7.330227643251419,7.400043308734894,7.420495338737965,22.473215125501156
cpu_baseline,compress_ms,0.8127505872018483,0.8143521845340729,0.8272651582956314,0.8343065157532692,0.8822474628686905
cpu_baseline,ahl_reference_attach_ms,0.04044386881346605,0.036784447729587555,0.046867504715919495,0.047868117690086365,0.09286217391490936
cpu_baseline,ahl_forward_ms,1.0970215902340656,0.9701671078801155,1.2951767072081566,1.3102060183882713,2.3229140788316727
cpu_baseline,score_postprocess_ms,0.04769995504496049,0.04233513027429581,0.05614235997200012,0.05671698600053787,0.07816776633262634
cpu_baseline,threshold_ms,0.032700776901780346,0.029668211936950684,0.0382985919713974,0.038844533264636986,0.04841852933168411
gpu_no_retrain,decoded_image_to_threshold_ms,31.574966313735562,31.27295896410942,32.37052895128727,32.674151100218296,36.90007235854864
gpu_no_retrain,preprocess_total_ms,3.691074369969417,3.5081524401903152,4.229121096432209,4.725042916834354,7.725679315626621
gpu_no_retrain,tensor_to_threshold_ms,27.883891943766145,27.836556546390057,28.2720061019063,28.313522413372993,29.827477410435677
gpu_no_retrain,cpu_resize_ms,0.0,0.0,0.0,0.0,0.0
gpu_no_retrain,cpu_crop_ms,0.0,0.0,0.0,0.0,0.0
gpu_no_retrain,cpu_to_tensor_ms,0.0,0.0,0.0,0.0,0.0
gpu_no_retrain,cpu_normalize_ms,0.0,0.0,0.0,0.0,0.0
gpu_no_retrain,h2d_copy_ms,0.0,0.0,0.0,0.0,0.0
gpu_no_retrain,pil_to_tensor_cpu_ms,2.326744312078369,2.1969471126794815,2.843925356864929,3.3232942223548885,5.610858090221882
gpu_no_retrain,raw_h2d_copy_ms,0.8383895251519826,0.833406113088131,0.864124484360218,0.8748024702072144,1.1503258720040321
gpu_no_retrain,gpu_cast_scale_ms,0.13476707497421575,0.13157445937395096,0.138104148209095,0.1411503180861473,0.26182178407907486
gpu_no_retrain,gpu_resize_ms,0.30369393679560447,0.2876194193959236,0.3250733017921448,0.3341512754559517,0.6700577214360237
gpu_no_retrain,gpu_center_crop_ms,0.042699163361471525,0.036218203604221344,0.04903227090835571,0.05396530032157897,0.138942152261734
gpu_no_retrain,gpu_normalize_ms,0.04478035760777337,0.03823358565568924,0.05100369453430176,0.05996283143758774,0.13789162039756775
gpu_no_retrain,encoder_ms,17.970503551163237,17.963385209441185,18.10485403984785,18.13893597573042,20.096130669116974
gpu_no_retrain,adp_reference_match_ms,0.496537447431866,0.46050455421209335,0.5519932135939598,0.557684525847435,0.9315907955169678
gpu_no_retrain,residual_ms,0.05364570462582063,0.05179736763238907,0.05729068070650101,0.057853199541568756,0.08698366582393646
gpu_no_retrain,projector_ms,7.3364880886309,7.334555499255657,7.3906030505895615,7.409068010747433,7.599443197250366
gpu_no_retrain,compress_ms,0.8128509989806584,0.8158786222338676,0.8247315883636475,0.8330302312970161,0.84688700735569
gpu_no_retrain,ahl_reference_attach_ms,0.04042530698435647,0.036961399018764496,0.04697870463132858,0.0485362485051155,0.060976482927799225
gpu_no_retrain,ahl_forward_ms,1.0932694094217554,0.9704409167170525,1.2953460216522217,1.3041526079177856,1.6596028581261635
gpu_no_retrain,score_postprocess_ms,0.047687558951426526,0.042479485273361206,0.056199729442596436,0.05701091140508652,0.06636139005422592
gpu_no_retrain,threshold_ms,0.03248387757612734,0.029626302421092987,0.03812406212091446,0.03851298242807388,0.04695076495409012
gpu_retrain,decoded_image_to_threshold_ms,31.686115683037407,31.279699876904488,32.365123741328716,32.695635966956615,67.66439415514469
gpu_retrain,preprocess_total_ms,3.691074369969417,3.5081524401903152,4.229121096432209,4.725042916834354,7.725679315626621
gpu_retrain,tensor_to_threshold_ms,27.99504131306799,27.801637537777424,28.309067338705063,28.373447060585022,60.70735119283199
gpu_retrain,cpu_resize_ms,0.0,0.0,0.0,0.0,0.0
gpu_retrain,cpu_crop_ms,0.0,0.0,0.0,0.0,0.0
gpu_retrain,cpu_to_tensor_ms,0.0,0.0,0.0,0.0,0.0
gpu_retrain,cpu_normalize_ms,0.0,0.0,0.0,0.0,0.0
gpu_retrain,h2d_copy_ms,0.0,0.0,0.0,0.0,0.0
gpu_retrain,pil_to_tensor_cpu_ms,2.326744312078369,2.1969471126794815,2.843925356864929,3.3232942223548885,5.610858090221882
gpu_retrain,raw_h2d_copy_ms,0.8383895251519826,0.833406113088131,0.864124484360218,0.8748024702072144,1.1503258720040321
gpu_retrain,gpu_cast_scale_ms,0.13476707497421575,0.13157445937395096,0.138104148209095,0.1411503180861473,0.26182178407907486
gpu_retrain,gpu_resize_ms,0.30369393679560447,0.2876194193959236,0.3250733017921448,0.3341512754559517,0.6700577214360237
gpu_retrain,gpu_center_crop_ms,0.042699163361471525,0.036218203604221344,0.04903227090835571,0.05396530032157897,0.138942152261734
gpu_retrain,gpu_normalize_ms,0.04478035760777337,0.03823358565568924,0.05100369453430176,0.05996283143758774,0.13789162039756775
gpu_retrain,encoder_ms,18.086380914461856,17.930446192622185,18.109065480530262,18.148130737245083,49.78867154568434
gpu_retrain,adp_reference_match_ms,0.49544272906318004,0.4605362191796303,0.5523271858692169,0.5606433376669884,0.856262631714344
gpu_retrain,residual_ms,0.05361573504550116,0.05176756531000137,0.05709417164325714,0.05776751786470413,0.08493941277265549
gpu_retrain,projector_ms,7.336354130232821,7.32723344117403,7.400132715702057,7.421049848198891,7.545415312051773
gpu_retrain,compress_ms,0.8123226919952704,0.8126171305775642,0.8283466100692749,0.832437165081501,0.8554067462682724
gpu_retrain,ahl_reference_attach_ms,0.040131088878427236,0.03673974424600601,0.046828389167785645,0.04764199256896973,0.05753803998231888
gpu_retrain,ahl_forward_ms,1.0905493278892673,0.9688530117273331,1.2950897216796875,1.3084251433610916,1.4870697632431984
gpu_retrain,score_postprocess_ms,0.047706873441229064,0.04231743514537811,0.056592561304569244,0.057778880000114434,0.06553903222084045
gpu_retrain,threshold_ms,0.03253782206043905,0.02957228571176529,0.03833472728729248,0.038800016045570374,0.05985423922538757
