method,stage,policy,status,reason,accuracy,precision,recall,time_ms,f1,tp,fp,tn,fn,auc_roc,auc_pr,threshold,calib_threshold,calib_precision,calib_recall,calib_f1,calib_fpr,source_policy,selection_rule,policy_family,metrics_json,score_file
AHL_plain_ADPretrain,S5,strategy_stage_v3,ok,,0.8841698841698842,0.8888888888888888,0.7088607594936709,4233165.346100926,0.7887323943661971,56,7,173,23,0.9372011251758088,0.8810721200020646,0.46136658475734293,0.46136658475734293,0.723404255319149,0.85,0.7816091954022989,,recall_at_90_highest_threshold,highest_threshold_with_recall_floor,strategy_stage_v3_highest_threshold,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_ahl_plain_fixed_180_79_stage_v3/stages/S5/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_ahl_plain_fixed_180_79_stage_v3/stages/S5/metrics/scores.csv
AHL_plain_ADPretrain,S5,recall_at_95_highest_threshold,ok,,0.8996138996138996,0.8533333333333334,0.810126582278481,4233165.346100926,0.8311688311688312,64,11,169,15,0.9372011251758088,0.8810721200020646,0.4263533055782318,0.4263533055782318,0.6666666666666666,0.9,0.7659574468085106,,,highest_threshold_with_recall_floor,recall_highest_threshold,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_ahl_plain_fixed_180_79_stage_v3/stages/S5/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_ahl_plain_fixed_180_79_stage_v3/stages/S5/metrics/scores.csv
AHL_plain_ADPretrain,S5,recall_at_90_highest_threshold,ok,,0.8841698841698842,0.8888888888888888,0.7088607594936709,4233165.346100926,0.7887323943661971,56,7,173,23,0.9372011251758088,0.8810721200020646,0.46136658475734293,0.46136658475734293,0.723404255319149,0.85,0.7816091954022989,,,highest_threshold_with_recall_floor,recall_highest_threshold,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_ahl_plain_fixed_180_79_stage_v3/stages/S5/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_ahl_plain_fixed_180_79_stage_v3/stages/S5/metrics/scores.csv
AHL_plain_ADPretrain,S5,strategy_balanced_f1,ok,,0.861003861003861,0.9056603773584906,0.6075949367088608,4233165.346100926,0.7272727272727274,48,5,175,31,0.9372011251758088,0.8810721200020646,0.5285771347116679,0.5285771347116679,0.8571428571428571,0.75,0.7999999999999999,,,validation_best_f1,strategy_balanced,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_ahl_plain_fixed_180_79_stage_v3/stages/S5/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_ahl_plain_fixed_180_79_stage_v3/stages/S5/metrics/scores.csv
AHL_plain_ADPretrain,S6,production_normal_p95,ok,,0.888030888030888,0.9310344827586207,0.6835443037974683,4558703.065246344,0.7883211678832116,54,4,176,25,0.9402250351617439,0.8921821235564583,0.4116406745277345,0.4116406745277345,0.8571428571428571,0.75,0.7999999999999999,,,,production_normal_percentile,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_ahl_plain_fixed_180_79_stage_v3/stages/S6/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_ahl_plain_fixed_180_79_stage_v3/stages/S6/metrics/scores.csv
AHL_plain_ADPretrain,S6,strategy_stage_adaptive,ok,,0.3088803088803089,0.3062015503875969,1.0,4558703.065246344,0.46884272997032633,79,179,1,0,0.9402250351617439,0.8921821235564583,0.26667749136686325,0.26667749136686325,0.2857142857142857,1.0,0.4444444444444445,,strategy_recall_first_r90,min_threshold_with_recall_floor,strategy_stage_adaptive,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_ahl_plain_fixed_180_79_stage_v3/stages/S6/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_ahl_plain_fixed_180_79_stage_v3/stages/S6/metrics/scores.csv
AHL_plain_ADPretrain,S6,strategy_mild_stage_v2,ok,,0.9073359073359073,0.8873239436619719,0.7974683544303798,4558703.065246344,0.8400000000000001,63,8,172,16,0.9402250351617439,0.8921821235564583,0.3785334676504135,0.3785334676504135,0.6538461538461539,0.85,0.7391304347826088,0.18,mild_recall85_fpr10,fallback_max_f1_with_recall_floor,strategy_mild_stage_v2,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_ahl_plain_fixed_180_79_stage_v3/stages/S6/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_ahl_plain_fixed_180_79_stage_v3/stages/S6/metrics/scores.csv
AHL_plain_ADPretrain,S6,strategy_stage_v3,ok,,0.9073359073359073,0.8873239436619719,0.7974683544303798,4558703.065246344,0.8400000000000001,63,8,172,16,0.9402250351617439,0.8921821235564583,0.3785334676504135,0.3785334676504135,0.6538461538461539,0.85,0.7391304347826088,,recall_at_90_highest_threshold,highest_threshold_with_recall_floor,strategy_stage_v3_highest_threshold,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_ahl_plain_fixed_180_79_stage_v3/stages/S6/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_ahl_plain_fixed_180_79_stage_v3/stages/S6/metrics/scores.csv
AHL_plain_ADPretrain,S6,recall_at_95_highest_threshold,ok,,0.888030888030888,0.7976190476190477,0.8481012658227848,4558703.065246344,0.8220858895705523,67,17,163,12,0.9402250351617439,0.8921821235564583,0.36010588984936476,0.36010588984936476,0.5538461538461539,0.9,0.6857142857142857,,,highest_threshold_with_recall_floor,recall_highest_threshold,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_ahl_plain_fixed_180_79_stage_v3/stages/S6/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_ahl_plain_fixed_180_79_stage_v3/stages/S6/metrics/scores.csv
AHL_plain_ADPretrain,S6,recall_at_90_highest_threshold,ok,,0.9073359073359073,0.8873239436619719,0.7974683544303798,4558703.065246344,0.8400000000000001,63,8,172,16,0.9402250351617439,0.8921821235564583,0.3785334676504135,0.3785334676504135,0.6538461538461539,0.85,0.7391304347826088,,,highest_threshold_with_recall_floor,recall_highest_threshold,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_ahl_plain_fixed_180_79_stage_v3/stages/S6/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_ahl_plain_fixed_180_79_stage_v3/stages/S6/metrics/scores.csv
AHL_plain_ADPretrain,S6,strategy_balanced_f1,ok,,0.8648648648648649,0.94,0.5949367088607594,4558703.065246344,0.7286821705426355,47,3,177,32,0.9402250351617439,0.8921821235564583,0.43290501087903976,0.43290501087903976,0.9090909090909091,0.75,0.821917808219178,,,validation_best_f1,strategy_balanced,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_ahl_plain_fixed_180_79_stage_v3/stages/S6/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_ahl_plain_fixed_180_79_stage_v3/stages/S6/metrics/scores.csv
AHL_plain_ADPretrain,S7,production_normal_p95,ok,,0.861003861003861,0.9215686274509803,0.5949367088607594,4670110.565160401,0.7230769230769231,47,4,176,32,0.9372714486638538,0.8807387469988645,0.4129154408816248,0.4129154408816248,0.84375,0.675,0.75,,,,production_normal_percentile,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_ahl_plain_fixed_180_79_stage_v3/stages/S7/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_ahl_plain_fixed_180_79_stage_v3/stages/S7/metrics/scores.csv
AHL_plain_ADPretrain,S7,strategy_stage_adaptive,ok,,0.861003861003861,0.9056603773584906,0.6075949367088608,4670110.565160401,0.7272727272727274,48,5,175,31,0.9372714486638538,0.8807387469988645,0.4042283445596695,0.4042283445596695,0.8378378378378378,0.775,0.8051948051948051,,strategy_balanced_f1,validation_best_f1,strategy_stage_adaptive,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_ahl_plain_fixed_180_79_stage_v3/stages/S7/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_ahl_plain_fixed_180_79_stage_v3/stages/S7/metrics/scores.csv
AHL_plain_ADPretrain,S7,strategy_mild_stage_v2,ok,,0.861003861003861,0.9056603773584906,0.6075949367088608,4670110.565160401,0.7272727272727274,48,5,175,31,0.9372714486638538,0.8807387469988645,0.4042283445596695,0.4042283445596695,0.8378378378378378,0.775,0.8051948051948051,0.06,balanced_f1_late,validation_balanced_f1,strategy_mild_stage_v2,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_ahl_plain_fixed_180_79_stage_v3/stages/S7/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_ahl_plain_fixed_180_79_stage_v3/stages/S7/metrics/scores.csv
AHL_plain_ADPretrain,S7,strategy_stage_v3,ok,,0.861003861003861,0.9056603773584906,0.6075949367088608,4670110.565160401,0.7272727272727274,48,5,175,31,0.9372714486638538,0.8807387469988645,0.4042283445596695,0.4042283445596695,0.8378378378378378,0.775,0.8051948051948051,,strategy_balanced_f1,validation_best_f1,strategy_stage_v3_highest_threshold,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_ahl_plain_fixed_180_79_stage_v3/stages/S7/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_ahl_plain_fixed_180_79_stage_v3/stages/S7/metrics/scores.csv
AHL_plain_ADPretrain,S7,recall_at_95_highest_threshold,ok,,0.888030888030888,0.7906976744186046,0.8607594936708861,4670110.565160401,0.8242424242424243,68,18,162,11,0.9372714486638538,0.8807387469988645,0.34466002974659204,0.34466002974659204,0.5142857142857142,0.9,0.6545454545454545,,,highest_threshold_with_recall_floor,recall_highest_threshold,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_ahl_plain_fixed_180_79_stage_v3/stages/S7/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_ahl_plain_fixed_180_79_stage_v3/stages/S7/metrics/scores.csv
AHL_plain_ADPretrain,S7,recall_at_90_highest_threshold,ok,,0.888030888030888,0.8676470588235294,0.7468354430379747,4670110.565160401,0.8027210884353742,59,9,171,20,0.9372714486638538,0.8807387469988645,0.36729516461491585,0.36729516461491585,0.6666666666666666,0.85,0.7472527472527473,,,highest_threshold_with_recall_floor,recall_highest_threshold,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_ahl_plain_fixed_180_79_stage_v3/stages/S7/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_ahl_plain_fixed_180_79_stage_v3/stages/S7/metrics/scores.csv
AHL_plain_ADPretrain,S7,strategy_balanced_f1,ok,,0.861003861003861,0.9056603773584906,0.6075949367088608,4670110.565160401,0.7272727272727274,48,5,175,31,0.9372714486638538,0.8807387469988645,0.4042283445596695,0.4042283445596695,0.8378378378378378,0.775,0.8051948051948051,,,validation_best_f1,strategy_balanced,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_ahl_plain_fixed_180_79_stage_v3/stages/S7/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_ahl_plain_fixed_180_79_stage_v3/stages/S7/metrics/scores.csv
AHL_plain_ADPretrain,S8,production_normal_p95,ok,,0.8687258687258688,0.8947368421052632,0.6455696202531646,4717836.076593958,0.7500000000000001,51,6,174,28,0.9212376933895922,0.8782447268055547,0.4129539327928796,0.4129539327928796,0.8571428571428571,0.75,0.7999999999999999,,,,production_normal_percentile,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_ahl_plain_fixed_180_79_stage_v3/stages/S8/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_ahl_plain_fixed_180_79_stage_v3/stages/S8/metrics/scores.csv
AHL_plain_ADPretrain,S8,strategy_stage_adaptive,ok,,0.8687258687258688,0.9591836734693877,0.5949367088607594,4717836.076593958,0.7343749999999999,47,2,178,32,0.9212376933895922,0.8782447268055547,0.43678512680344284,0.43678512680344284,0.9090909090909091,0.75,0.821917808219178,,strategy_balanced_f1,validation_best_f1,strategy_stage_adaptive,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_ahl_plain_fixed_180_79_stage_v3/stages/S8/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_ahl_plain_fixed_180_79_stage_v3/stages/S8/metrics/scores.csv
AHL_plain_ADPretrain,S8,strategy_mild_stage_v2,ok,,0.8687258687258688,0.9591836734693877,0.5949367088607594,4717836.076593958,0.7343749999999999,47,2,178,32,0.9212376933895922,0.8782447268055547,0.43678512680344284,0.43678512680344284,0.9090909090909091,0.75,0.821917808219178,0.03,balanced_f1_late,validation_balanced_f1,strategy_mild_stage_v2,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_ahl_plain_fixed_180_79_stage_v3/stages/S8/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_ahl_plain_fixed_180_79_stage_v3/stages/S8/metrics/scores.csv
AHL_plain_ADPretrain,S8,strategy_stage_v3,ok,,0.8687258687258688,0.9591836734693877,0.5949367088607594,4717836.076593958,0.7343749999999999,47,2,178,32,0.9212376933895922,0.8782447268055547,0.43678512680344284,0.43678512680344284,0.9090909090909091,0.75,0.821917808219178,,strategy_balanced_f1,validation_best_f1,strategy_stage_v3_highest_threshold,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_ahl_plain_fixed_180_79_stage_v3/stages/S8/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_ahl_plain_fixed_180_79_stage_v3/stages/S8/metrics/scores.csv
AHL_plain_ADPretrain,S8,recall_at_95_highest_threshold,ok,,0.861003861003861,0.7263157894736842,0.8734177215189873,4717836.076593958,0.7931034482758621,69,26,154,10,0.9212376933895922,0.8782447268055547,0.34320007637143135,0.34320007637143135,0.5142857142857142,0.9,0.6545454545454545,,,highest_threshold_with_recall_floor,recall_highest_threshold,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_ahl_plain_fixed_180_79_stage_v3/stages/S8/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_ahl_plain_fixed_180_79_stage_v3/stages/S8/metrics/scores.csv
AHL_plain_ADPretrain,S8,recall_at_90_highest_threshold,ok,,0.8957528957528957,0.8939393939393939,0.7468354430379747,4717836.076593958,0.8137931034482758,59,7,173,20,0.9212376933895922,0.8782447268055547,0.3844299712218344,0.3844299712218344,0.7391304347826086,0.85,0.7906976744186046,,,highest_threshold_with_recall_floor,recall_highest_threshold,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_ahl_plain_fixed_180_79_stage_v3/stages/S8/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_ahl_plain_fixed_180_79_stage_v3/stages/S8/metrics/scores.csv
AHL_plain_ADPretrain,S8,strategy_balanced_f1,ok,,0.8687258687258688,0.9591836734693877,0.5949367088607594,4717836.076593958,0.7343749999999999,47,2,178,32,0.9212376933895922,0.8782447268055547,0.43678512680344284,0.43678512680344284,0.9090909090909091,0.75,0.821917808219178,,,validation_best_f1,strategy_balanced,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_ahl_plain_fixed_180_79_stage_v3/stages/S8/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_ahl_plain_fixed_180_79_stage_v3/stages/S8/metrics/scores.csv
YOLO26s_cls,S0,ALL,missing,metrics not found under /ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3,,,,,,,,,,,,,,,,,,,,,,
YOLO26s_cls,S1,production_normal_p95,ok,,0.7992277992277992,0.9090909090909091,0.379746835443038,86.11741176587044,0.5357142857142857,30,3,177,49,0.8534458509142053,0.7917261783049618,0.18315262347459738,0.18315262347459738,0.7222222222222222,0.325,0.44827586206896547,,,,production_normal_percentile,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S1/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S1/metrics/scores.csv
YOLO26s_cls,S1,strategy_stage_adaptive,ok,,0.3088803088803089,0.3062015503875969,1.0,86.11741176587044,0.46884272997032633,79,179,1,0,0.8534458509142053,0.7917261783049618,1.5784067727508955e-05,1.5784067727508955e-05,0.2857142857142857,1.0,0.4444444444444445,,strategy_recall_first_r95,min_threshold_with_recall_floor,strategy_stage_adaptive,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S1/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S1/metrics/scores.csv
YOLO26s_cls,S1,strategy_mild_stage_v2,ok,,0.4362934362934363,0.34841628959276016,0.9746835443037974,86.11741176587044,0.5133333333333333,77,144,36,2,0.8534458509142053,0.7917261783049618,7.794302655383945e-05,7.794302655383945e-05,0.30158730158730157,0.95,0.4578313253012048,0.88,mild_recall90_fpr20,fallback_max_f1_with_recall_floor,strategy_mild_stage_v2,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S1/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S1/metrics/scores.csv
YOLO26s_cls,S1,strategy_stage_v3,ok,,0.5057915057915058,0.3793103448275862,0.9746835443037974,86.11741176587044,0.5460992907801417,77,126,54,2,0.8534458509142053,0.7917261783049618,0.0001375134743284434,0.0001375134743284434,0.3025210084033613,0.9,0.45283018867924524,,recall_at_95_highest_threshold,highest_threshold_with_recall_floor,strategy_stage_v3_highest_threshold,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S1/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S1/metrics/scores.csv
YOLO26s_cls,S1,recall_at_95_highest_threshold,ok,,0.5057915057915058,0.3793103448275862,0.9746835443037974,86.11741176587044,0.5460992907801417,77,126,54,2,0.8534458509142053,0.7917261783049618,0.0001375134743284434,0.0001375134743284434,0.3025210084033613,0.9,0.45283018867924524,,,highest_threshold_with_recall_floor,recall_highest_threshold,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S1/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S1/metrics/scores.csv
YOLO26s_cls,S1,recall_at_90_highest_threshold,ok,,0.5057915057915058,0.3793103448275862,0.9746835443037974,86.11741176587044,0.5460992907801417,77,126,54,2,0.8534458509142053,0.7917261783049618,0.00014055836072657257,0.00014055836072657257,0.2905982905982906,0.85,0.43312101910828027,,,highest_threshold_with_recall_floor,recall_highest_threshold,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S1/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S1/metrics/scores.csv
YOLO26s_cls,S1,strategy_balanced_f1,ok,,0.8301158301158301,0.7692307692307693,0.6329113924050633,86.11741176587044,0.6944444444444444,50,15,165,29,0.8534458509142053,0.7917261783049618,0.004877567291259766,0.004877567291259766,0.56,0.7,0.6222222222222222,,,validation_best_f1,strategy_balanced,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S1/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S1/metrics/scores.csv
YOLO26s_cls,S2,production_normal_p95,ok,,0.833976833976834,0.9090909090909091,0.5063291139240507,52.74469314797504,0.6504065040650406,40,4,176,39,0.8564697609001406,0.8023673553394826,0.14741124287247637,0.14741124287247637,0.8148148148148148,0.55,0.6567164179104479,,,,production_normal_percentile,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S2/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S2/metrics/scores.csv
YOLO26s_cls,S2,strategy_stage_adaptive,ok,,0.32432432432432434,0.3110236220472441,1.0,52.74469314797504,0.4744744744744745,79,175,5,0,0.8564697609001406,0.8023673553394826,2.025410685746465e-05,2.025410685746465e-05,0.2857142857142857,1.0,0.4444444444444445,,strategy_recall_first_r95,min_threshold_with_recall_floor,strategy_stage_adaptive,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S2/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S2/metrics/scores.csv
YOLO26s_cls,S2,strategy_mild_stage_v2,ok,,0.6640926640926641,0.47333333333333333,0.8987341772151899,52.74469314797504,0.6200873362445415,71,79,101,8,0.8564697609001406,0.8023673553394826,0.001980328233912587,0.001980328233912587,0.36,0.9,0.5142857142857143,0.64,mild_recall90_fpr20,fallback_max_f1_with_recall_floor,strategy_mild_stage_v2,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S2/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S2/metrics/scores.csv
YOLO26s_cls,S2,strategy_stage_v3,ok,,0.6640926640926641,0.47333333333333333,0.8987341772151899,52.74469314797504,0.6200873362445415,71,79,101,8,0.8564697609001406,0.8023673553394826,0.001980328233912587,0.001980328233912587,0.36,0.9,0.5142857142857143,,recall_at_95_highest_threshold,highest_threshold_with_recall_floor,strategy_stage_v3_highest_threshold,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S2/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S2/metrics/scores.csv
YOLO26s_cls,S2,recall_at_95_highest_threshold,ok,,0.6640926640926641,0.47333333333333333,0.8987341772151899,52.74469314797504,0.6200873362445415,71,79,101,8,0.8564697609001406,0.8023673553394826,0.001980328233912587,0.001980328233912587,0.36,0.9,0.5142857142857143,,,highest_threshold_with_recall_floor,recall_highest_threshold,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S2/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S2/metrics/scores.csv
YOLO26s_cls,S2,recall_at_90_highest_threshold,ok,,0.667953667953668,0.4748201438848921,0.8354430379746836,52.74469314797504,0.6055045871559633,66,73,107,13,0.8564697609001406,0.8023673553394826,0.002896334510296583,0.002896334510296583,0.35789473684210527,0.85,0.5037037037037038,,,highest_threshold_with_recall_floor,recall_highest_threshold,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S2/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S2/metrics/scores.csv
YOLO26s_cls,S2,strategy_balanced_f1,ok,,0.8416988416988417,0.975,0.4936708860759494,52.74469314797504,0.6554621848739496,39,1,179,40,0.8564697609001406,0.8023673553394826,0.24937523901462555,0.24937523901462555,0.9166666666666666,0.55,0.6874999999999999,,,validation_best_f1,strategy_balanced,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S2/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S2/metrics/scores.csv
YOLO26s_cls,S3,production_normal_p95,ok,,0.8532818532818532,0.9555555555555556,0.5443037974683544,28.05349527063517,0.6935483870967742,43,2,178,36,0.8644866385372715,0.8491894173871058,0.011805754015222169,0.011805754015222169,0.8275862068965517,0.6,0.6956521739130435,,,,production_normal_percentile,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S3/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S3/metrics/scores.csv
YOLO26s_cls,S3,strategy_stage_adaptive,ok,,0.305019305019305,0.305019305019305,1.0,28.05349527063517,0.46745562130177515,79,180,0,0,0.8644866385372715,0.8491894173871058,0.00046458133147098124,0.00046458133147098124,0.2857142857142857,1.0,0.4444444444444445,,strategy_recall_first_r95,min_threshold_with_recall_floor,strategy_stage_adaptive,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S3/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S3/metrics/scores.csv
YOLO26s_cls,S3,strategy_mild_stage_v2,ok,,0.4015444015444015,0.33185840707964603,0.9493670886075949,28.05349527063517,0.49180327868852464,75,151,29,4,0.8644866385372715,0.8491894173871058,0.00172082067001611,0.00172082067001611,0.3333333333333333,0.925,0.490066225165563,0.74,mild_recall85_fpr10,fallback_max_f1_with_recall_floor,strategy_mild_stage_v2,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S3/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S3/metrics/scores.csv
YOLO26s_cls,S3,strategy_stage_v3,ok,,0.41312741312741313,0.336322869955157,0.9493670886075949,28.05349527063517,0.4966887417218543,75,148,32,4,0.8644866385372715,0.8491894173871058,0.0018306438578292727,0.0018306438578292727,0.3364485981308411,0.9,0.4897959183673469,,recall_at_95_highest_threshold,highest_threshold_with_recall_floor,strategy_stage_v3_highest_threshold,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S3/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S3/metrics/scores.csv
YOLO26s_cls,S3,recall_at_95_highest_threshold,ok,,0.41312741312741313,0.336322869955157,0.9493670886075949,28.05349527063517,0.4966887417218543,75,148,32,4,0.8644866385372715,0.8491894173871058,0.0018306438578292727,0.0018306438578292727,0.3364485981308411,0.9,0.4897959183673469,,,highest_threshold_with_recall_floor,recall_highest_threshold,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S3/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S3/metrics/scores.csv
