image_path,label,bridge_score,bridge_threshold,bridge_pred,bridge_margin,yolo_score,yolo_threshold,yolo_pred,yolo_margin,error_type
/gdata1/huangjd/data/yolo_qm_xiepai_6_1_cls_val_threshold_20260529/S6/test/good/test_normal__test__good__2_115.bmp,0,2.2018842375522247,2.17605756975357,1,0.025826667798654945,0.004020984284579754,0.022553298622369766,0,-0.018532314337790012,bridge_fp_but_yolo_tn
/gdata1/huangjd/data/yolo_qm_xiepai_6_1_cls_val_threshold_20260529/S6/test/good/test_normal__test__good__3_115.bmp,0,5.485740512730082,2.17605756975357,1,3.3096829429765124,0.0033222700003534555,0.022553298622369766,0,-0.01923102862201631,bridge_fp_but_yolo_tn
/gdata1/huangjd/data/yolo_qm_xiepai_6_1_cls_val_threshold_20260529/S6/test/good/test_normal__test__good__4_85.bmp,0,3.158837596210618,2.17605756975357,1,0.9827800264570481,0.0005198272992856801,0.022553298622369766,0,-0.022033471323084086,bridge_fp_but_yolo_tn
/gdata1/huangjd/data/yolo_qm_xiepai_6_1_cls_val_threshold_20260529/S6/test/good/test_normal__test__good__4_87.bmp,0,2.811449740088803,2.17605756975357,1,0.6353921703352334,0.0015708653954789042,0.022553298622369766,0,-0.020982433226890862,bridge_fp_but_yolo_tn
/gdata1/huangjd/data/yolo_qm_xiepai_6_1_cls_val_threshold_20260529/S6/test/good/test_normal__val__good__3_77.bmp,0,3.6324405388434453,2.17605756975357,1,1.4563829690898755,0.00687935808673501,0.022553298622369766,0,-0.015673940535634756,bridge_fp_but_yolo_tn
/gdata1/huangjd/data/yolo_qm_xiepai_6_1_cls_val_threshold_20260529/S6/test/good/test_normal__val__good__3_79.bmp,0,2.179668881027829,2.17605756975357,1,0.003611311274259066,0.0009871813235804439,0.022553298622369766,0,-0.021566117298789322,bridge_fp_but_yolo_tn
